"","type","RT"
"2066","non-word",447.365605361286
"2067","non-word",480.913412020045
"2068","word",415.971171558699
"2069","word",428.792810018314
"2070","word",408.740490808285
"2071","word",418.488384144405
"2072","word",373.760298739649
"2073","word",410.181127938491
"2074","non-word",452.48255738799
"2075","non-word",462.432671486284
"2076","word",403.604476973526
"2077","non-word",481.01435240524
"2078","non-word",448.817924039802
"2079","non-word",477.651841809488
"2080","non-word",467.749619432963
"2081","non-word",432.857179935204
"2082","non-word",444.041669484642
"2083","word",449.229443364449
"2084","non-word",387.55258820933
"2085","non-word",513.330161841224
"2086","non-word",473.773393867294
"2087","word",430.043658273727
"2088","word",422.118428743504
"2089","word",430.216986282704
"2090","word",362.510441255468
"2091","non-word",394.05656533167
"2092","word",373.876108424205
"2093","non-word",450.680103034125
"2094","word",427.042386214756
"2095","word",360.748402364938
"2096","word",448.744548814967
"2097","non-word",499.950126158413
"2098","non-word",525.600129852709
"2099","non-word",443.93327130434
"2100","word",404.834453523724
"2101","word",401.760704830867
"2102","word",395.176296747505
"2103","non-word",476.453807039788
"2104","word",432.533165561847
"2105","word",386.712269206125
"2106","non-word",440.605364096943
"2107","word",420.621402452448
"2108","word",409.873380746839
"2109","non-word",471.723394924047
"2110","word",417.712353732541
"2111","word",408.033490049111
"2112","word",349.233296611495
"2113","non-word",462.282048320658
"2114","word",388.777547167538
"2115","word",440.259661289829
"2116","non-word",456.187372610529
"2117","non-word",459.981786448817
"2118","non-word",497.615213833779
"2119","word",426.15215760728
"2120","non-word",471.691927216233
"2121","non-word",431.413440974007
"2122","non-word",470.928023935025
"2123","word",416.973074442682
"2124","non-word",496.756400940786
"2125","word",445.107083289453
"2126","non-word",506.461488229071
"2127","non-word",456.779431616216
"2128","word",417.794148681566
"2129","non-word",448.501143364102
"2130","word",445.041048536476
"2131","word",417.005001099749
"2132","word",447.421211513127
"2133","word",405.186995228653
"2134","non-word",437.27493772659
"2135","non-word",462.583872348537
"2136","non-word",451.740434680068
"2137","word",395.7320154573
"2138","non-word",434.31004360985
"2139","non-word",465.174488562674
"2140","word",379.473525832827
"2141","word",451.651933777945
"2142","non-word",485.729853927765
"2143","non-word",496.277433591643
"2144","non-word",459.419633013906
"2145","word",420.91288261273
"2146","word",429.806037028236
"2147","word",393.365490924303
"2148","word",428.321963897117
"2149","word",416.633837409908
"2150","non-word",503.333340642101
"2151","word",407.22097132152
"2152","word",480.106182455121
"2153","non-word",453.926209296867
"2154","word",400.601791698591
"2155","word",457.890509810254
"2156","word",429.734078756359
"2157","non-word",468.668962263517
"2158","word",368.547832214252
"2159","non-word",536.317403127926
"2160","non-word",511.162251638412
"2161","word",469.553391223343
"2162","non-word",429.586463967874
"2163","word",414.039309172678
"2164","non-word",499.173940989106
"2165","word",465.477660552312
"2166","word",330.074943381049
"2167","non-word",437.418165065465
"2168","word",417.197430976853
"2169","non-word",476.09214793215
"2170","non-word",503.476502129654
"2171","word",472.763579235135
"2172","word",427.993361008152
"2173","non-word",500.934397528811
"2174","non-word",442.953185400892
"2175","non-word",429.054516658343
"2176","word",458.425955977253
"2177","word",384.833751763263
"2178","word",425.322118834176
"2179","non-word",472.068794384369
"2180","word",462.80985790946
"2181","non-word",476.106974198921
"2182","word",396.490380303766
"2183","word",425.152887691416
"2184","non-word",501.911800559542
"2185","non-word",415.150418373098
"2186","non-word",505.687191710831
"2187","non-word",461.423176932077
"2188","word",451.712186088542
"2189","non-word",441.076494190527
"2190","non-word",480.430777998518
"2191","non-word",490.203250760793
"2192","word",438.105702373333
"2193","word",424.737448168329
"2194","word",442.152133132797
"2195","word",407.021378864056
"2196","non-word",418.182233869638
"2197","word",439.343352317387
"2198","non-word",528.822357179038
"2199","non-word",522.330492786286
"2200","word",426.532161759707
"2201","non-word",512.199166591882
"2202","word",447.586854391805
"2203","non-word",525.63909342079
"2204","word",343.711559481555
"2205","word",425.837161925085
"2206","word",377.39033072347
"2207","word",402.118305535519
"2208","word",410.450948624762
"2209","word",418.956491453016
"2210","word",388.613974269619
"2211","word",423.86847791526
"2212","non-word",476.828604096789
"2213","non-word",539.999139183014
"2214","non-word",478.379497520601
"2215","word",446.294510407168
"2216","word",448.790469645473
"2217","word",382.549118936052
"2218","non-word",449.862740982203
"2219","non-word",450.129736117876
"2220","word",416.088896814553
"2221","non-word",482.091494536478
"2222","non-word",467.482843190009
"2223","non-word",494.011260214732
"2224","word",425.023865114152
"2225","non-word",446.052432704691
"2226","non-word",492.801088806789
"2227","non-word",478.095331306997
"2228","word",367.024991734429
"2229","non-word",489.66267993656
"2230","word",408.458193831753
"2231","non-word",405.227478662703
"2232","word",387.542746461506
"2233","non-word",492.131563646563
"2234","non-word",484.662000983081
"2235","word",426.4617652376
"2236","non-word",445.526947715551
"2237","word",413.924498048371
"2238","word",422.47670139618
"2239","non-word",431.80267216552
"2240","non-word",469.163727884392
"2241","word",419.370434543262
"2242","non-word",508.178164032206
"2243","word",410.077099368282
"2244","non-word",530.257495213474
"2245","word",411.980210461739
"2246","word",411.675561589355
"2247","non-word",531.958026396905
"2248","non-word",516.271912908569
"2249","non-word",413.265374631896
"2250","non-word",484.201851827583
"2251","word",437.636413965196
"2252","word",426.875118181078
"2253","word",443.516527394317
"2254","word",433.502797408022
"2255","non-word",472.200830834789
"2256","non-word",476.604982290356
"2257","non-word",396.383626282291
"2258","non-word",465.021251850256
"2259","word",422.947772681298
"2260","non-word",459.296380081358
"2261","word",448.58990334162
"2262","non-word",447.252512336338
"2263","word",480.238333251157
"2264","non-word",465.725778572668
"2265","non-word",465.606936184551
"2266","word",440.491280375374
"2267","non-word",460.202143416114
"2268","word",386.481801200993
"2269","non-word",473.400348031551
"2270","non-word",476.8890772517
"2271","word",382.356036571322
"2272","non-word",480.617402338117
"2273","non-word",492.169467709851
"2274","non-word",505.053381586432
"2275","non-word",458.528318038473
"2276","non-word",451.276470146452
"2277","non-word",497.483860478496
"2278","word",484.272090616192
"2279","non-word",494.183795007742
"2280","word",416.042285825354
"2281","non-word",455.441401700964
"2282","word",418.947944232198
"2283","word",430.471013699022
"2284","word",379.117622650944
"2285","non-word",442.820827811331
"2286","word",363.214218091045
"2287","non-word",519.754659510488
"2288","word",403.223338749492
"2289","non-word",476.250960452855
"2290","non-word",466.920925605657
"2291","non-word",474.898731228553
"2292","word",356.323023697448
"2293","non-word",462.949487441006
"2294","non-word",469.97021762063
"2295","word",447.291054275858
"2296","word",427.329972497112
"2297","word",433.047537680429
"2298","word",439.873802247483
"2299","non-word",456.156801117383
"2300","non-word",477.780654389599
"2301","non-word",477.778497624545
"2302","word",415.477295975638
"2303","word",426.776931177884
"2304","word",376.402687237507
"2305","non-word",491.408391312207
"2306","non-word",490.181739606688
"2307","non-word",482.461228926844
"2308","non-word",460.150673975851
"2309","word",421.002217747636
"2310","non-word",494.703572238319
"2311","non-word",509.119578079852
"2312","non-word",460.569141578022
"2313","non-word",434.877562874492
"2314","word",382.420076844055
"2315","non-word",488.843123355002
"2316","non-word",471.025882871528
"2317","non-word",457.434573818567
"2318","non-word",519.526663982667
"2319","non-word",480.403947571477
"2320","word",443.220160029431
"2321","word",459.196589316048
"2322","word",463.855506393101
"2323","word",402.895951486718
"2324","word",393.903576695398
"2325","word",405.929949275434
"2326","word",375.495575438156
"2327","word",488.61746169616
"2328","non-word",481.672640866202
"2329","word",428.804662212821
"2330","word",413.49373446724
"2331","word",414.8484988672
"2332","word",346.197258219492
"2333","word",382.853151979649
"2334","non-word",441.581754395642
"2335","word",414.081880258416
"2336","non-word",473.66543748197
"2337","non-word",505.423202070812
"2338","non-word",485.338828614666
"2339","non-word",475.283600880467
"2340","non-word",426.685694589195
"2341","non-word",446.614983119852
"2342","non-word",469.423827882935
"2343","non-word",498.648574391354
"2344","word",349.614045014531
"2345","word",417.487630430895
"2346","non-word",482.27887610474
"2347","word",404.468210319452
"2348","non-word",462.105963258271
"2349","word",411.430289289171
"2350","non-word",466.767657910588
"2351","word",447.296613198044
"2352","word",374.98822657029
"2353","non-word",469.677998339601
"2354","word",409.090117324494
"2355","non-word",522.709523232732
"2356","word",413.1150588785
"2357","non-word",449.278798569909
"2358","non-word",460.294190810741
"2359","word",439.498273316585
"2360","word",414.251877690359
"2361","word",439.604586747531
"2362","word",394.200325317921
"2363","word",416.718859035945
"2364","word",395.999550182721
"2365","non-word",478.111630590178
"2366","word",441.527308542777
"2367","non-word",417.29809916873
"2368","word",479.489013377667
"2369","word",421.478097391803
"2370","non-word",444.033241173141
"2371","non-word",476.911775656404
"2372","word",436.81661795418
"2373","word",451.117405960056
"2374","word",406.270814562021
"2375","word",401.976142674411
"2376","word",456.31185361799
"2377","word",398.232103138337
"2378","non-word",478.413061080013
"2379","word",361.672526145875
"2380","non-word",447.707803454696
"2381","word",343.239193421703
"2382","non-word",502.128907962198
"2383","word",431.422348524418
"2384","word",395.16737587507
"2385","word",433.117547527683
"2386","word",348.915892386765
"2387","non-word",456.177024604661
"2388","non-word",428.439108387755
"2389","non-word",513.182631206776
"2390","word",431.608545283994
"2391","non-word",491.297041589876
"2392","word",452.788451262752
"2393","word",443.975208429503
"2394","word",384.03713761423
"2395","word",417.40558728038
"2396","non-word",494.266883985124
"2397","word",471.59377976606
"2398","non-word",459.313595711411
"2399","non-word",496.366410633789
"2400","non-word",461.321628539144
"2401","word",455.501552747177
"2402","non-word",464.366857333669
"2403","word",425.486707776988
"2404","non-word",511.348313337579
"2405","non-word",487.650631972123
"2406","word",417.762933508525
"2407","non-word",446.326300492163
"2408","non-word",517.474911005707
"2409","word",421.959514237991
"2410","word",491.942597020499
"2411","word",449.079084775862
"2412","word",422.48092163238
"2413","non-word",494.271412960325
"2414","word",387.724540379673
"2415","non-word",476.561778361287
"2416","word",385.118431467142
"2417","non-word",479.026852391662
"2418","word",449.601220461865
"2419","non-word",508.715576207801
"2420","word",410.816563019258
"2421","non-word",428.293534187965
"2422","non-word",466.191877520051
"2423","non-word",457.087063228627
"2424","non-word",444.622275220844
"2425","non-word",476.514768487576
"2426","non-word",488.960897979312
"2427","word",484.335426222866
"2428","word",432.330079249508
"2429","word",467.407757442218
"2430","word",447.234522400412
"2431","non-word",479.227516032893
"2432","non-word",484.73544478332
"2433","word",443.835010841627
"2434","word",399.76329540417
"2435","word",406.200612558518
"2436","non-word",460.329347066474
"2437","word",442.325980992502
"2438","word",381.363034867717
"2439","word",474.39488438261
"2440","word",458.2899928989
"2441","non-word",493.813647478411
"2442","non-word",457.460885894958
"2443","word",421.79041692204
"2444","word",421.212413112719
"2445","non-word",502.435373576563
"2446","non-word",469.218276478009
"2447","non-word",467.150332771351
"2448","word",426.611176718497
"2449","non-word",434.843123845942
"2450","word",409.762105074365
"2451","word",388.308030938617
"2452","word",433.521143603638
"2453","word",451.349313490648
"2454","word",401.203880106227
"2455","non-word",429.46714096133
"2456","word",447.445035166647
"2457","non-word",469.0753204925
"2458","word",396.785404637968
"2459","word",408.684456896402
"2460","word",467.264854270298
"2461","non-word",521.414650388361
"2462","non-word",493.328408892046
"2463","non-word",436.861853721165
"2464","non-word",455.991060289725
"2465","non-word",460.908229723776
"2466","word",444.145569777958
"2467","word",436.164041362778
"2468","word",382.218566262512
"2469","word",431.250841050925
"2470","non-word",485.871570334505
"2471","non-word",429.999978210075
"2472","non-word",446.038852817459
"2473","word",433.916235379827
"2474","word",461.595385388086
"2475","word",415.563541185092
"2476","non-word",488.60381073375
"2477","non-word",510.696920018102
"2478","non-word",472.07884235224
"2479","word",436.885384224838
"2480","non-word",435.668419873089
"2481","word",432.255750863653
"2482","word",421.999969290122
"2483","non-word",509.563017096312
"2484","word",396.328029313507
"2485","non-word",437.441583211046
"2486","non-word",506.135902172485
"2487","word",448.475978711861
"2488","non-word",522.389133113363
"2489","word",447.459777082502
"2490","word",455.274639771504
"2491","word",453.424064523842
"2492","word",447.03162950007
"2493","word",384.427636981788
"2494","word",478.894168337236
"2495","non-word",475.747354405468
"2496","word",453.864747893959
"2497","non-word",490.449813898368
"2498","non-word",508.224047720807
"2499","non-word",469.387862870845
"2500","non-word",503.234857770444
"2501","word",433.013673098682
"2502","word",391.86531087097
"2503","non-word",490.38816377771
"2504","non-word",480.839983797036
"2505","non-word",490.685677129436
"2506","non-word",475.119011246296
"2507","non-word",473.412987492309
"2508","non-word",441.214410401929
"2509","non-word",439.111302218476
"2510","non-word",491.784365135474
"2511","word",412.084370853611
"2512","word",335.045888613247
"2513","non-word",446.287762682596
"2514","word",392.273773175391
"2515","non-word",415.356773936869
"2516","non-word",420.702668772441
"2517","word",401.827491434256
"2518","non-word",498.828200772778
"2519","non-word",478.765919124136
"2520","word",471.52703222545
"2521","non-word",459.223789386402
"2522","word",443.372055834602
"2523","non-word",459.24302627237
"2524","word",409.467559676901
"2525","non-word",503.754365823894
"2526","word",396.655104293235
"2527","word",408.405224671402
"2528","non-word",473.94833323637
"2529","word",384.982407106398
"2530","non-word",465.238993819979
"2531","non-word",487.182790898314
"2532","word",451.593460676117
"2533","non-word",474.968282675549
"2534","word",464.335236208059
"2535","word",452.990930532996
"2536","non-word",419.319297036814
"2537","word",448.847376369327
"2538","word",409.686019066099
"2539","non-word",473.676133004763
"2540","word",442.593061480035
"2541","word",447.485552703446
"2542","non-word",495.915313522053
"2543","word",452.026106876906
"2544","word",459.346042695818
"2545","non-word",476.753432513794
"2546","non-word",480.193462577498
"2547","word",389.974672185665
"2548","non-word",473.940360245836
"2549","non-word",452.252143688816
"2550","non-word",473.158785157273
"2551","non-word",417.050630811347
"2552","non-word",461.861566520077
"2553","word",471.94924565005
"2554","word",455.97655294994
"2555","non-word",442.214901235144
"2556","word",446.837053934185
"2557","word",440.595835161663
"2558","word",397.45916513636
"2559","word",424.849354626248
"2560","non-word",512.785897094064
"2561","non-word",481.653208801146
"2562","word",466.829721456676
"2563","non-word",459.873584476605
"2564","non-word",400.330675672702
"2565","non-word",462.12413316996
"2566","word",382.256443891696
"2567","word",400.875098662767
"2568","non-word",474.958090706594
"2569","word",431.567859217905
"2570","word",475.065476402111
"2571","word",426.415447464505
"2572","word",447.195497029112
"2573","non-word",521.234686206982
"2574","word",358.056607659677
"2575","word",387.285855308535
"2576","non-word",476.017629841029
"2577","word",388.010203069606
"2578","non-word",442.725876192162
"2579","non-word",508.054497973667
"2580","word",394.934385881219
"2581","word",420.537302218042
"2582","word",451.137960443497
"2583","non-word",457.853387823664
"2584","non-word",475.86320308247
"2585","non-word",443.637156515416
"2586","non-word",476.056187978516
"2587","word",416.503778288632
"2588","non-word",492.126452183083
"2589","word",448.368729736599
"2590","non-word",480.526784410525
"2591","non-word",419.309041444359
"2592","non-word",523.728353449942
"2593","word",420.759196723148
"2594","non-word",455.317912135073
"2595","non-word",499.956286720725
"2596","non-word",509.46671019193
"2597","word",407.134666010634
"2598","word",383.004786265843
"2599","non-word",492.537520995211
"2600","word",417.699269905517
"2601","non-word",500.602420859305
"2602","non-word",434.639341490638
"2603","non-word",505.831149276746
"2604","word",407.421466799918
"2605","non-word",446.630365558417
"2606","non-word",443.44519819418
"2607","non-word",461.95105350512
"2608","word",481.514865770274
"2609","non-word",451.151760837766
"2610","non-word",468.375591493242
"2611","word",432.149104379442
"2612","word",439.307731486715
"2613","word",420.918260061667
"2614","non-word",477.203338584643
"2615","word",419.592444076399
"2616","word",383.830728797377
"2617","word",428.841237699794
"2618","non-word",443.379057423735
"2619","word",407.690741253614
"2620","word",419.432315651693
"2621","non-word",483.552592025529
"2622","word",430.999501172537
"2623","word",405.381457225142
"2624","non-word",490.310157576317
"2625","word",387.259139995622
"2626","non-word",452.710107560272
"2627","non-word",444.977562725143
"2628","word",381.713335962648
"2629","non-word",504.104782462843
"2630","non-word",439.439554351671
"2631","non-word",465.310354648029
"2632","non-word",420.147639155527
"2633","non-word",511.954574143103
"2634","non-word",434.671641967899
"2635","non-word",448.182055331538
"2636","non-word",434.383766214891
"2637","non-word",429.831698876807
"2638","word",391.71360434041
"2639","word",368.164827932949
"2640","non-word",518.305328773937
"2641","non-word",492.053191028661
"2642","non-word",471.606599711285
"2643","word",422.680289623858
"2644","non-word",506.172782960715
"2645","non-word",413.418868222493
"2646","non-word",482.87011317719
"2647","word",427.359391977966
"2648","non-word",495.620035661566
"2649","word",389.74050129586
"2650","non-word",488.873309258872
"2651","non-word",498.343632218401
"2652","non-word",478.702384522001
"2653","non-word",444.095346732466
"2654","non-word",446.705910086318
"2655","non-word",469.668986488567
"2656","word",398.526072593659
"2657","non-word",459.653729095533
"2658","word",399.838296497585
"2659","non-word",498.819373164844
"2660","non-word",456.491512964564
"2661","word",394.371806068321
"2662","non-word",535.819759220599
"2663","word",399.617580551351
"2664","word",462.45266333464
"2665","word",423.772342827385
"2666","word",433.980371517591
"2667","word",434.320328894542
"2668","word",478.498669509127
"2669","word",404.331721365868
"2670","word",442.514710584932
"2671","non-word",491.575970026508
"2672","word",436.256859419651
"2673","non-word",464.130757455656
"2674","word",403.423699227623
"2675","word",433.828662997193
"2676","non-word",427.652298993739
"2677","non-word",458.454271753996
"2678","word",501.921783197946
"2679","word",388.894872216229
"2680","word",509.110334523568
"2681","word",444.57913865912
"2682","word",444.721460446091
"2683","non-word",473.082495982964
"2684","non-word",504.51000860641
"2685","non-word",466.30940634028
"2686","non-word",492.625861600312
"2687","non-word",502.489428340155
"2688","non-word",485.648704210585
"2689","word",436.12643393211
"2690","non-word",441.582023763616
"2691","non-word",482.570094175751
"2692","word",428.328811331618
"2693","word",459.47657689322
"2694","non-word",436.964539631721
"2695","non-word",509.395171378566
"2696","non-word",444.147805419404
"2697","non-word",478.731118411655
"2698","non-word",504.072748200167
"2699","word",440.1466267277
"2700","word",432.205907855104
"2701","word",426.371604400087
"2702","word",375.885900984085
"2703","word",452.397578384169
"2704","non-word",406.508798128199
"2705","word",385.567773302293
"2706","word",439.113480282621
"2707","word",478.85190239847
"2708","word",458.675121901213
"2709","word",416.358269927479
"2710","word",419.558455791631
"2711","word",446.06264461317
"2712","non-word",499.452376019022
"2713","word",416.738871777072
"2714","non-word",438.396530519069
"2715","non-word",470.053787080577
"2716","word",417.935040337316
"2717","non-word",454.641312040389
"2718","non-word",489.561605947763
"2719","non-word",471.059458786008
"2720","non-word",520.876798040412
"2721","non-word",543.788261025092
"2722","word",439.084319352992
"2723","non-word",467.749960376045
"2724","word",438.964845081399
"2725","word",418.220586677212
"2726","word",384.360610483572
"2727","non-word",519.066525933074
"2728","word",377.932223545035
"2729","non-word",474.093632154077
"2730","word",418.162126731743
"2731","word",419.932927162186
"2732","word",414.765741237419
"2733","word",436.217254449749
"2734","word",429.869697907514
"2735","word",444.314560620953
"2736","word",431.153525015868
"2737","word",468.427000721502
"2738","word",445.145315813766
"2739","non-word",427.723904720453
"2740","non-word",501.495468177876
"2741","word",401.532054939278
"2742","non-word",445.177693632337
"2743","word",489.799521759393
"2744","non-word",491.816429844969
"2745","word",456.437807699957
"2746","non-word",483.348969315558
"2747","non-word",517.928326361601
"2748","word",472.006025398185
"2749","non-word",457.983029649382
"2750","word",436.720762501196
"2751","word",456.493310420396
"2752","word",398.012730693496
"2753","word",391.391700676504
"2754","non-word",440.371502938287
"2755","non-word",428.892040299516
"2756","word",403.820139443664
"2757","word",420.066570136149
"2758","word",393.036392047896
"2759","word",403.348395571443
"2760","non-word",470.92640539692
"2761","word",428.726837871094
"2762","non-word",432.527266150144
"2763","non-word",482.406611870492
"2764","non-word",510.712165590542
"2765","non-word",413.687526043327
"2766","word",368.280243607418
"2767","non-word",460.266103395105
"2768","non-word",465.941751567882
"2769","non-word",515.859144469354
"2770","word",372.963378927622
"2771","non-word",490.210010596771
"2772","word",428.485757864071
"2773","non-word",448.108427441582
"2774","non-word",458.522443229871
"2775","non-word",458.998299042893
"2776","non-word",473.222940147181
"2777","non-word",412.148863286161
"2778","non-word",433.393422758329
"2779","word",406.683659936561
"2780","non-word",407.868552545487
"2781","word",463.215608110306
"2782","word",430.839099484292
"2783","non-word",468.387952016887
"2784","non-word",472.295768030058
"2785","word",393.422297205612
"2786","non-word",439.310470463784
"2787","word",436.594817551975
"2788","word",448.81625161726
"2789","word",431.457519595993
"2790","non-word",478.853816576111
"2791","non-word",441.527244794409
"2792","non-word",442.751954884667
"2793","word",456.266234221416
"2794","word",426.686500797694
"2795","word",379.203404271534
"2796","non-word",482.535186001986
"2797","non-word",443.882402025605
"2798","non-word",478.669810556692
"2799","word",417.969447731133
"2800","word",452.257226072661
"2801","non-word",507.998387801123
"2802","word",471.24098966036
"2803","word",411.872432686807
"2804","word",437.935678713789
"2805","word",416.983550684869
"2806","word",411.649069326187
"2807","non-word",483.148201742461
"2808","word",416.821616726846
"2809","word",480.215046782957
"2810","non-word",438.181540455216
"2811","non-word",485.441916972305
"2812","word",403.989131593218
"2813","word",412.918835126896
"2814","non-word",489.631726711943
"2815","non-word",441.567747851011
"2816","word",456.22203789976
"2817","word",413.644534402763
"2818","word",448.216010704571
"2819","non-word",488.048200350678
"2820","non-word",469.696448766187
"2821","non-word",398.0986807302
"2822","word",325.438625495422
"2823","word",418.383583226645
"2824","non-word",486.801424489627
"2825","word",400.38017743336
"2826","word",406.698409084963
"2827","word",418.136575128963
"2828","non-word",436.27205180306
"2829","non-word",457.487071760059
"2830","non-word",473.346567374015
"2831","non-word",472.948048225279
"2832","word",390.094782146642
"2833","word",399.534461033909
"2834","word",393.046391134983
"2835","non-word",460.00099237214
"2836","word",409.377059528285
"2837","non-word",501.400322362521
"2838","non-word",430.245161990618
"2839","word",394.161527855514
"2840","word",499.496340625267
"2841","word",448.747229428425
"2842","non-word",443.378082656062
"2843","non-word",550.814186792916
"2844","word",449.10707540372
"2845","non-word",461.20111274342
"2846","word",426.535436688665
"2847","word",452.046046847264
"2848","non-word",513.92620173543
"2849","word",441.485276044021
"2850","word",403.690982118243
"2851","word",412.343292768798
"2852","non-word",483.064061993595
"2853","non-word",458.43481563624
"2854","word",480.457654751329
"2855","word",405.416688511285
"2856","word",375.751784678852
"2857","word",434.492628976727
"2858","non-word",508.066466331576
"2859","word",451.061693411812
"2860","non-word",512.491619591937
"2861","word",441.264625636641
"2862","non-word",476.013272786603
"2863","word",445.250960432905
"2864","non-word",457.901164414343
"2865","word",430.577236204809
"2866","non-word",450.857352171285
"2867","word",435.819433134123
"2868","word",415.373136505135
"2869","non-word",540.982814973836
"2870","non-word",452.7333683793
"2871","non-word",448.584364899827
"2872","non-word",495.764748785609
"2873","non-word",456.94400554555
"2874","non-word",491.645831607463
"2875","word",400.441684233203
"2876","non-word",532.778694899007
"2877","word",403.781669295593
"2878","non-word",501.198408011085
"2879","non-word",516.560662357274
"2880","non-word",443.765591675756
"2881","word",421.815043317994
"2882","non-word",417.936599367669
"2883","word",397.612993795127
"2884","non-word",485.671163577927
"2885","non-word",482.247992537994
"2886","non-word",511.557353744464
"2887","non-word",479.853071736081
"2888","non-word",419.782966631549
"2889","non-word",449.164131573781
"2890","non-word",456.733746860801
"2891","word",350.106165951361
"2892","word",413.151037217386
"2893","non-word",487.956926182803
"2894","non-word",484.366448334049
"2895","non-word",511.303081466368
"2896","non-word",427.075925938311
"2897","word",464.475442504743
"2898","non-word",488.031964255342
"2899","word",441.19636614893
"2900","word",436.512136875528
"2901","word",374.978723061813
"2902","word",369.651413022188
"2903","word",440.029819511846
"2904","word",407.839844495929
"2905","non-word",397.303722246247
"2906","word",468.278790848974
"2907","word",409.739260634161
"2908","word",399.863888021426
"2909","word",423.719956954244
"2910","word",387.204838220087
"2911","word",392.36904809983
"2912","non-word",533.657038227998
"2913","word",329.337072985443
"2914","non-word",455.698386566999
"2915","non-word",462.799635274026
"2916","word",446.073761494167
"2917","word",442.303342953827
"2918","word",471.705467973648
"2919","non-word",470.84741119742
"2920","word",377.86166587365
"2921","word",394.551610938175
"2922","word",428.166364674271
"2923","word",370.953757366004
"2924","word",402.75732154223
"2925","word",412.11212932748
"2926","non-word",448.560733330889
"2927","word",433.681070413478
"2928","non-word",452.280768610691
"2929","word",456.139354048341
"2930","word",439.256355235885
"2931","non-word",452.501887239293
"2932","non-word",480.189125450651
"2933","word",366.123912321944
"2934","non-word",471.855057930961
"2935","non-word",471.7376517446
"2936","non-word",484.284352244954
"2937","non-word",533.171382566041
"2938","word",456.4762535113
"2939","non-word",430.28135980524
"2940","non-word",446.568064865845
"2941","word",466.208594965175
"2942","non-word",460.772821394107
"2943","word",395.561163170057
"2944","word",355.786923299803
"2945","word",440.800499497815
"2946","word",440.263770893667
"2947","word",395.825440560453
"2948","non-word",494.740040608069
"2949","word",438.551038119953
"2950","non-word",457.001435402436
"2951","word",409.584630213214
"2952","word",406.490169284595
"2953","non-word",516.916908262851
"2954","non-word",465.292479996787
"2955","word",380.640228999657
"2956","non-word",477.158256808883
"2957","word",444.828923575653
"2958","non-word",460.010938532598
"2959","word",400.629078920493
"2960","non-word",499.562019464312
"2961","non-word",492.204498628055
"2962","word",430.59985831906
"2963","non-word",463.880248221827
"2964","word",416.285675108212
"2965","non-word",496.233685754626
"2966","non-word",418.36795681781
"2967","word",440.687154050492
"2968","word",431.155726319206
"2969","word",418.153171653009
"2970","word",362.389256081271
"2971","non-word",418.593822331075
"2972","word",396.55259972027
"2973","non-word",462.490127888837
"2974","word",389.214209378777
"2975","non-word",526.648448774509
"2976","word",416.025926292784
"2977","non-word",516.482365859024
"2978","word",415.355750818744
"2979","word",426.839658406504
"2980","word",389.856797923844
"2981","word",383.345775890675
"2982","word",429.679382240017
"2983","word",394.604096908847
"2984","non-word",391.598349033535
"2985","non-word",509.898573943314
"2986","word",415.219189811892
"2987","non-word",452.670093505464
"2988","non-word",473.205469385254
"2989","word",436.5169914948
"2990","word",422.429767581516
"2991","non-word",450.19197052866
"2992","non-word",421.849541585255
"2993","non-word",481.865244751311
"2994","non-word",442.244776825855
"2995","non-word",475.729783759408
"2996","non-word",454.374278708894
"2997","word",404.666987775807
"2998","word",418.61762440578
"2999","non-word",478.019274938328
"3000","word",415.260191895284
"3001","non-word",511.339673485078
"3002","word",426.175450020211
"3003","word",448.43348651719
"3004","word",443.529617931698
"3005","word",364.698618798455
"3006","word",415.432254284341
"3007","word",442.101295169266
"3008","non-word",453.636011281507
"3009","word",384.876800546301
"3010","non-word",513.804420550471
"3011","word",419.763930649363
"3012","non-word",450.132886937895
"3013","non-word",449.278969725516
"3014","non-word",502.946411661888
"3015","non-word",459.153046096753
"3016","non-word",458.224706114876
"3017","non-word",459.703359922888
"3018","word",436.551218417654
"3019","word",403.161547848067
"3020","non-word",448.492950750056
"3021","word",438.919830613199
"3022","non-word",485.24915822739
"3023","non-word",451.170428716825
"3024","non-word",452.670847533881
"3025","word",414.128022520561
"3026","non-word",508.268261734609
"3027","word",380.732238706932
"3028","non-word",420.839071716391
"3029","non-word",459.44364854064
"3030","word",386.396893194607
"3031","non-word",540.848736788999
"3032","word",407.442705967208
"3033","word",386.923458266561
"3034","word",440.330914120888
"3035","non-word",481.376960408504
"3036","non-word",459.99085969898
"3037","word",424.800943231492
"3038","word",376.950002897068
"3039","non-word",419.207915911703
"3040","word",413.242488705525
"3041","non-word",456.212589093595
"3042","word",461.154471575108
"3043","non-word",517.709168651551
"3044","non-word",422.273457759842
"3045","non-word",405.472547065518
"3046","word",423.439293824322
"3047","non-word",454.129468212138
"3048","word",456.193754828391
"3049","word",434.963745576818
"3050","word",500.30473760043
"3051","non-word",474.264115149097
"3052","word",414.164973492912
"3053","word",410.396499800705
"3054","word",436.540429751757
"3055","non-word",493.899471877062
"3056","non-word",443.027537197796
"3057","non-word",439.831570851979
"3058","word",450.822005784142
"3059","word",433.7618710139
"3060","word",390.726830837934
"3061","word",442.36510256219
"3062","word",385.308564073858
"3063","non-word",468.511101889918
"3064","non-word",500.90540372777
"3065","word",431.933047978966
